"","miRNA_ID","logFC","logCPM","F","PValue","FDR","hip_Control_1.x","hip_Control_2.x","hip_Control_3.x","hip_PPCE_1.x","hip_PPCE_2.x","hip_PPCE_3.x","hip_Control_1.y","hip_Control_2.y","hip_Control_3.y","hip_PPCE_1.y","hip_PPCE_2.y","hip_PPCE_3.y"
"379","rno-miR-204-5p",0.163586554237665,9.74140519550311,0.860866290608966,0.373561988227238,1,5995,5280,4643,8669,7496,4239,881.889990911639,846.94832801746,687.244634512268,1082.46842992092,972.500091912047,653.010523153414
"380","rno-miR-423-3p",0.161464478268487,7.0993188519516,1.28121874646972,0.278466244195271,1,871,753,903,1286,1032,868,128.127803516937,120.786380870672,133.659682309838,160.578428985847,133.887419270709,133.713879239718
"381","rno-let-7a-2-3p",0.160290840845233,2.20144741932325,0.178682171196433,0.818272787540199,1,24,9,16,20,23,18,3.53050204868713,1.44366192275703,2.36827787038473,2.49733171051084,2.98392504188595,2.77286846349645
"382","rno-miR-3547",0.160088330801819,1.15038822112346,0.0413761336294677,0.920418381251049,1,3,1,0,1,1,3,0.441312756085891,0.160406880306337,0,0.124866585525542,0.129735871386346,0.462144743916075
"383","rno-miR-542-5p",0.15974547310149,1.44635674188041,0.0639043583689901,0.892374960719166,1,2,9,2,7,4,6,0.294208504057261,1.44366192275703,0.296034733798091,0.874066098678794,0.518943485545383,0.924289487832151
"384","rno-let-7b-3p",0.157038711298544,3.56611425337505,0.305297294368482,0.672089932470928,1,87,48,50,110,75,50,12.7980699264908,7.69953025470419,7.40086834495228,13.7353244078096,9.73019035397592,7.70241239860126
"385","rno-miR-3074",0.152912018708625,4.07487255566447,0.406909271997966,0.614127387305402,1,107,78,94,151,137,67,15.7401549670634,12.5117366638943,13.9136324885103,18.8548544143568,17.7738143799294,10.3212326141257
"386","rno-miR-181c-3p",0.152857972930378,5.82417235974153,1.04345413832441,0.336635526180613,1,353,345,324,444,448,384,51.9278009661065,55.3403737056863,47.9576268752908,55.4407639733406,58.1216703810828,59.1545272212576
"387","rno-miR-503-5p",0.15128878847637,2.54249713335362,0.210989755159881,0.795443208827684,1,29,18,25,44,26,21,4.26602330883028,2.88732384551407,3.70043417247614,5.49412976312385,3.37313265604499,3.23501320741253
"388","rno-miR-23a-3p",0.150276574060129,8.65975691260279,1.42986679792858,0.253503921990874,1,2863,2322,2368,3122,3467,2797,421.159473557969,372.464776071315,350.50512481694,389.833480010742,449.79426609646,430.872949577754
"389","rno-miR-300-5p",0.149454042323208,4.2905958985136,0.470012677335384,0.592435828941087,1,135,99,96,172,154,91,19.8590740238651,15.8802811503274,14.2096672223084,21.4770527103932,19.9793241934972,14.0183905654543
"390","rno-miR-299a-3p",0.145298291575971,5.64808940403755,0.943056475825298,0.391144367924189,1,301,301,301,403,383,336,44.2783798606177,48.2824709722075,44.5532274366127,50.3212339667934,49.6888387409704,51.7602113186004
"391","rno-miR-3084a-3p",0.144253952268218,2.08865261254336,0.165626359797937,0.846242730923926,1,14,16,12,20,19,14,2.05945952840082,2.56651008490139,1.77620840278855,2.49733171051084,2.46498155634057,2.15667547160835
"392","rno-miR-22-5p",0.142996134642505,6.96145215378037,0.769897208600417,0.396445574885983,1,800,650,862,1047,1156,685,117.683401622904,104.264472199119,127.590970266977,130.735315045242,149.974667322616,105.523049860837
"393","rno-miR-134-5p",0.136109697714535,8.06924437894817,1.07210949152008,0.319666913708221,1,1717,1451,1868,2317,1971,1900,252.578000733158,232.750383324495,276.496441367417,289.315878662681,255.709402502487,292.691671146848
"394","rno-miR-151-3p",0.135684416694437,9.44258907156732,1.00271755685873,0.335238736439587,1,4559,3797,4752,6350,6155,3821,670.648284998526,609.064924523162,703.378527504265,792.902818087191,798.524288382957,588.618355501108
"395","rno-let-7c-1-3p",0.134328539873691,2.85870608393343,0.235438903436066,0.789119892448443,1,35,31,33,55,34,34,5.14864882100206,4.97261328949645,4.8845731076685,6.86766220390481,4.41101962713575,5.23764043104885
"396","rno-miR-421-3p",0.133164016743282,3.83483049396574,0.323917409078941,0.689315304434159,1,57,88,85,101,87,95,8.38494236563193,14.1158054669577,12.5814761864189,12.6115251380797,11.2870208106121,14.6345835573424
"397","rno-miR-881-3p",0.132258491811426,1.6869194488322,0.070557011196971,0.891315221580298,1,6,6,11,8,16,5,0.882625512171782,0.962441281838023,1.6281910358895,0.998932684204336,2.07577394218153,0.770241239860125
"398","rno-miR-3473",0.131344063250461,1.27343500329391,0.0279830224383495,0.925449881746389,1,7,0,1,4,4,2,1.02972976420041,0,0.148017366899046,0.499466342102168,0.518943485545383,0.30809649594405
"399","rno-miR-24-3p",0.131158180119441,11.2183587455961,0.935003588927229,0.352819346586813,1,16027,13844,15115,23229,20349,12519,2357.63984726286,2220.67285096093,2237.28250067907,2900.52591517281,2639.99524684075,1928.53001636178
"400","rno-miR-1306-5p",0.129237779038453,2.34056088517604,0.126741898096158,0.841627161069006,1,21,16,21,28,33,12,3.08918929260124,2.56651008490139,3.10836470487996,3.49626439471518,4.28128375574941,1.8485789756643
"401","rno-miR-24-1-5p",0.123946624957292,4.24483531039702,0.315412305537547,0.662563492206298,1,124,90,108,163,155,82,18.2409272515502,14.4366192275703,15.9858756250969,20.3532534406633,20.1090600648836,12.6319563337061
"402","rno-miR-485-3p",0.120437943732181,6.44743088152797,0.383782723609893,0.546539438581698,1,660,426,538,725,521,704,97.088806338896,68.3333310104996,79.6333433916865,90.5282745060179,67.5923889922861,108.449966572306
"403","rno-miR-128-2-5p",0.117581996147994,3.05225305114781,0.200279554878008,0.798481932813663,1,42,30,48,59,45,42,6.17837858520247,4.81220640919012,7.10483361115419,7.36712854600698,5.83811421238555,6.47002641482505
"404","rno-miR-203a-5p",0.113369281248821,1.27722344082273,0.0241811074089613,0.935358324370628,1,3,2,3,7,0,3,0.441312756085891,0.320813760612674,0.444052100697137,0.874066098678794,0,0.462144743916075
"405","rno-miR-193a-5p",0.108057965750589,1.50581847055738,0.0404841424811198,0.923083793636264,1,8,4,4,8,9,3,1.17683401622904,0.641627521225349,0.592069467596182,0.998932684204336,1.16762284247711,0.462144743916075
"406","rno-miR-3549",0.108057965750589,1.50581847055738,0.0404841424811198,0.923083793636264,1,8,4,4,8,9,3,1.17683401622904,0.641627521225349,0.592069467596182,0.998932684204336,1.16762284247711,0.462144743916075
"407","rno-miR-217-5p",0.107493481455742,2.69533437733871,0.0875645676259637,0.84272583453996,1,43,18,25,51,24,29,6.3254828372311,2.88732384551407,3.70043417247614,6.36819586180264,3.11366091327229,4.46739919118873
"408","rno-miR-3576",0.106913157645014,6.1433499319807,0.440831392008386,0.518521815596995,1,472,418,418,474,574,520,69.4332069575135,67.0500759680489,61.871259363801,59.1867615391069,74.4683901757624,80.105088945453
"409","rno-miR-877",0.106140889688468,3.51642598922214,0.189725992190233,0.779120446757756,1,63,43,75,93,67,59,9.26756787780371,6.8974958531725,11.1013025174284,11.6125924538754,8.69230338288516,9.08884663034948
"410","rno-miR-216a-5p",0.10510825207097,1.33320116472617,0.0294061185048803,0.936418905612255,1,5,1,4,5,3,4,0.735521260143152,0.160406880306337,0.592069467596182,0.62433292762771,0.389207614159037,0.6161929918881
"411","rno-miR-148a-3p",0.104031721363597,13.4242985714723,1.24072532912583,0.28584389734624,1,70843,70277,68109,81461,94411,76279,10421.3065264643,11272.9143272885,10081.3148421271,10171.7569234962,12248.4933534563,11750.6463070581
"412","rno-miR-203b-5p",0.0997161764520906,4.41972146962533,0.202551790372873,0.707465089082791,1,134,123,113,212,144,98,19.7119697718365,19.7300462776795,16.7259624595921,26.4717161314149,18.6819654796338,15.0967283012585
"413","rno-miR-125b-1-3p",0.0986292686089107,5.98914508888596,0.458361086390965,0.510591620663465,1,411,351,415,514,508,395,60.4598475837671,56.3028149875244,61.4272072631039,64.1814249601286,65.9058226642636,60.8490579489499
"414","rno-miR-592",0.0972577456017392,5.46467997089074,0.174190336964093,0.683849896894737,1,292,277,235,324,232,391,42.9544415923601,44.4327058448554,34.7840812212757,40.4567737102756,30.0987221616322,60.2328649570618
"415","rno-miR-382-5p",0.0963785503667815,8.89387913320547,0.565780068552827,0.465570551096592,1,3392,2489,3209,4042,3432,3369,498.977622881114,399.252725082473,474.987730379037,504.710738694241,445.253510597938,518.988547417753
"416","rno-miR-702-5p",0.0943647294183717,1.14511073159097,0.0147990230065616,0.953260897946734,1,3,1,0,1,3,1,0.441312756085891,0.160406880306337,0,0.124866585525542,0.389207614159037,0.154048247972025
"417","rno-miR-203a-3p",0.0908612221488429,4.68924663769377,0.199059958284434,0.705226709783625,1,165,155,135,250,167,135,24.272201584724,24.8630664474823,19.9823445313711,31.2166463813855,21.6658905215197,20.7965134762234
"418","rno-miR-149-5p",0.0897785660425447,9.39470659886162,0.597340096387819,0.453653602944068,1,4313,3951,4607,6177,4933,4319,634.460638999483,633.767584090338,681.916009303903,771.300898791273,639.987053548843,665.334382991176
"419","rno-miR-154-5p",0.0895522741399976,6.01857854066567,0.143289754517754,0.712292586656376,1,404,370,431,408,379,612,59.4301178195666,59.3505457133448,63.7954851334886,50.9455668944211,49.169895255425,94.2775277588794
"420","rno-miR-493-5p",0.0882922944876016,6.50532372860402,0.1765847603589,0.681817493847822,1,660,491,557,543,637,807,97.088806338896,78.7597782304116,82.4456733627684,67.8025559403693,82.6417500731022,124.316936113424
"421","rno-miR-136-3p",0.0871117686823704,11.0786020279239,0.51043544710391,0.487796752898069,1,14332,14142,12889,15106,17345,16507,2108.29814007433,2268.47410129222,1907.7958419618,1886.23464094884,2250.26868919617,2542.87442927422
"422","rno-miR-487b-5p",0.0860718426775216,1.49794629367579,0.0203571244252234,0.939110274624117,1,6,2,8,4,4,10,0.882625512171782,0.320813760612674,1.18413893519236,0.499466342102168,0.518943485545383,1.54048247972025
"423","rno-miR-329-5p",0.0852790054145638,8.21853198733298,0.426392155005862,0.52533885098458,1,1855,1937,1875,2201,2561,1993,272.878387513109,310.708127153375,277.53256293571,274.831354741718,332.253566620431,307.018158208246
"424","rno-miR-672-5p",0.0794910311374888,4.60404277133134,0.202516229828918,0.748527787009558,1,136,138,155,206,172,135,20.0061782758937,22.1361494822745,22.9426918693521,25.7225166182616,22.3145698784515,20.7965134762234
"425","rno-miR-376c-3p",0.0785940513096045,4.70917891700491,0.181168583091241,0.741787102592775,1,157,156,151,164,193,188,23.095367568495,25.0234733277886,22.3506224017559,20.4781200261889,25.0390231775647,28.9610706187407
"426","rno-miR-141-5p",0.0763090046284473,1.20823280985898,0.0116936538384407,0.959624165201927,1,4,1,1,3,1,3,0.588417008114521,0.160406880306337,0.148017366899046,0.374599756576626,0.129735871386346,0.462144743916075
"427","rno-miR-106b-3p",0.0695470586771997,5.45951887812662,0.159982774614827,0.701055061718206,1,301,255,255,381,360,226,44.2783798606177,40.903754478116,37.7444285592566,47.5741690852315,46.7049136990844,34.8149040416777
"428","rno-miR-99b-5p",0.0692293436418159,12.4592113509428,0.364792906343377,0.556469069114298,1,38046,32672,38104,49515,49375,30574,5596.72837268127,5240.81359336865,5640.05374832123,6182.76898229721,6405.70864970082,4709.8711334967
"429","rno-miR-27b-5p",0.0680453653042066,4.2203120519576,0.110376437255536,0.812327190201626,1,117,94,111,157,142,85,17.2111974873497,15.0782467487957,16.4299277257941,19.6040539275101,18.4224937368611,13.0941010776221
"430","rno-miR-344a-3p",0.0666314884915669,8.58677813467899,0.303785247955762,0.591026037263581,1,2758,2305,2332,3072,2954,2645,405.713527094962,369.737859106107,345.176499608574,383.590150734465,383.239764075265,407.457615886006
"431","rno-miR-17-1-3p",0.0664724798652715,1.62195188248964,0.0187789428300399,0.94787659059054,1,9,4,8,8,6,10,1.32393826825767,0.641627521225349,1.18413893519236,0.998932684204336,0.778415228318074,1.54048247972025
"432","rno-miR-129-5p",0.0660396664032877,12.5433005057555,0.507510930822091,0.489022132862826,1,39571,35762,40057,49522,50945,35857,5821.06235702493,5736.47085351523,5929.13166587507,6183.64304839589,6609.39396777738,5523.7080275329
"433","rno-miR-192-5p",0.0656104856184523,9.06620719956162,0.0364870115275074,0.854674801910484,1,3669,2120,4631,5355,4859,2208,539.725500693045,340.062586249435,685.46842610948,668.660565489277,630.386599066253,340.138531522231
"434","rno-miR-3543",0.0629589719105005,11.0919119248367,0.414831097571761,0.530918378371615,1,14568,13533,14078,16441,17562,15290,2143.01474355309,2170.78631118566,2083.78849120476,2052.93153262544,2278.421373287,2355.39771149226
"435","rno-miR-125a-5p",0.0593978209118586,10.9442792653493,0.384986851126151,0.545853363861745,1,13189,11403,13598,15756,15911,12963,1940.15798000561,1829.11965613316,2012.74015509322,1967.39792154044,2064.22744962815,1996.92743846136
"436","rno-miR-328a-3p",0.0577699457323199,10.3801585422447,0.330442436375806,0.575379875217973,1,8829,7835,9158,11268,10648,8341,1298.78344116078,1256.78790720015,1355.54304606146,1406.99668570181,1381.42755852181,1284.91643633466
"437","rno-miR-664-2-5p",0.0575028451119214,4.04730590103892,0.0774374057140914,0.851102974424049,1,104,86,92,145,106,82,15.2988422109776,13.794991706345,13.6175977547122,18.1056549012036,13.7520023669526,12.6319563337061
"438","rno-miR-494-3p",0.0555453418503046,4.04225053322867,0.0345219172128569,0.856436620630011,1,95,74,113,66,165,95,13.9749039427199,11.870109142669,16.7259624595921,8.24119464468577,21.406418778747,14.6345835573424
"439","rno-miR-100-5p",0.054353729595748,13.7292191733626,0.259584743217145,0.619142785753361,1,90559,83181,89797,118678,118231,73731,13321.6139594607,13342.8047107614,13291.5154954336,14818.9166370003,15338.801809879,11358.1313712254
"440","rno-miR-345-3p",0.0528114157582521,3.00280948019479,0.0353509363065572,0.910635671504741,1,38,34,45,65,40,33,5.58996157708795,5.45383393041547,6.66078151045705,8.11632805916023,5.18943485545383,5.08359218307683
"441","rno-miR-541-5p",0.0515542019284527,10.1498822699101,0.13012382409029,0.724407390563203,1,7192,7074,7755,7717,8137,9378,1057.97378058991,1134.71827128703,1147.8746803021,963.595440500607,1055.66078547069,1444.66446948165
"442","rno-miR-99a-5p",0.0480398234693593,14.8505345336724,0.121108627067572,0.735681205681661,1,198044,172847,204463,241798,280895,152514,29133.1144887581,27725.8480403095,30264.0748882796,30192.490646905,36442.1575930676,23494.5144912054
"443","rno-miR-138-1-3p",0.0476790512770513,4.5787079995338,0.0674257154331086,0.848904382829264,1,124,144,157,194,175,129,18.2409272515502,23.0985907641126,23.2387266031502,24.2241175919551,22.7037774926105,19.8722239883912
"444","rno-miR-339-5p",0.0447021421845416,5.05628899829781,0.076114183975112,0.83127840679536,1,192,191,226,251,252,203,28.244016389497,30.6377141385104,33.4519249191843,31.341512966911,32.6934395893591,31.2717943383211
"445","rno-miR-3596b",0.0436489787166877,9.80565677080956,0.167090449385839,0.689478123505581,1,5960,5376,6070,7342,7439,5442,876.741342090637,862.347388526869,898.465417077207,916.770470928529,965.105147243025,838.330565463761
"446","rno-let-7d-5p",0.0435612503785798,9.80569988086002,0.166431838837716,0.690055170278913,1,5960,5377,6070,7342,7439,5442,876.741342090637,862.507795407175,898.465417077207,916.770470928529,965.105147243025,838.330565463761
"447","rno-miR-3084a-1-5p",0.0412941800378904,2.01674336831572,0.0117323970813292,0.957562847763585,1,13,11,16,20,11,15,1.91235527637219,1.76447568336971,2.36827787038473,2.49733171051084,1.4270945852498,2.31072371958038
"448","rno-miR-136-5p",0.0406837981275976,6.83537904535456,0.0620280220212122,0.807276909221321,1,733,738,713,719,953,831,107.827416736986,118.380277666077,105.536382599019,89.7790749928647,123.638285431187,128.014094064753
"449","rno-miR-434-3p",0.0390142471084912,11.0797051076223,0.118533152496518,0.736230423429397,1,14568,13533,14077,17441,14562,16290,2143.01474355309,2170.78631118566,2083.64047383786,2177.79811815098,1889.21375912797,2509.44595946429
"450","rno-miR-181c-5p",0.0382543198771301,4.92736171509675,0.0448754672043925,0.862000836104717,1,197,186,171,189,241,205,28.9795376496402,29.8356797369787,25.3109697397368,23.5997846643274,31.2663450041093,31.5798908342651
"451","rno-miR-9b-5p",0.0323699397664365,7.06619127326299,0.0346608236882496,0.855231000293882,1,926,794,864,1190,1185,638,136.218537378512,127.363062963232,127.887005000775,148.591236775395,153.73700759282,98.282782206152
"452","rno-miR-3570",0.0307636592912454,8.24124129825265,0.0449984155251464,0.835352921749454,1,1871,1974,2027,2716,2504,1608,275.232055545567,316.64318172471,300.031202704365,339.137646287372,324.858621951409,247.709582739016
"453","rno-miR-181a-1-3p",0.0296758874698013,8.23663211863508,0.041333979308504,0.842096163615483,1,1867,1973,2015,2709,2501,1595,274.643638537453,316.482774844403,298.254994301577,338.263580188693,324.46941433725,245.70695551538
"454","rno-miR-219a-1-3p",0.0296341877130196,2.26735722682081,0.00754062252729316,0.964842350914811,1,15,18,22,27,22,15,2.20656378042945,2.88732384551407,3.256382071779,3.37139780918963,2.8541891704996,2.31072371958038
"455","rno-miR-7a-5p",0.029239892560838,14.8241645923755,0.0362841925080684,0.853633305061287,1,212517,165670,191025,224048,180277,237307,31262.1543283684,26574.6078603509,28275.0175118902,27976.1087538266,23388.3936859162,36556.7275814974
"456","rno-miR-879-5p",0.0250222604936183,4.48098191327342,0.0135051877025296,0.923161643658916,1,153,135,110,196,167,100,22.5069505603804,21.6549288413555,16.281910358895,24.4738507630062,21.6658905215197,15.4048247972025
"457","rno-miR-139-5p",0.0232952011808692,11.5245953190057,0.0498301878110582,0.826887684487917,1,18198,20265,19125,24144,21303,20303,2677.00317841701,3250.64542940792,2830.83214194425,3014.77884092869,2763.76326814332,3127.64157857603
"458","rno-miR-133a-3p",0.0220164951879074,4.10721847583793,0.00217975844820919,0.964046831908206,1,81,141,73,69,88,169,11.9154444143191,22.6173701231935,10.8052677836303,8.6157944012624,11.4167566819984,26.0341539072722
"459","rno-miR-133c",0.0220164951879074,4.10721847583793,0.00217975844820919,0.964046831908206,1,81,141,73,69,88,169,11.9154444143191,22.6173701231935,10.8052677836303,8.6157944012624,11.4167566819984,26.0341539072722
"460","rno-miR-146b-3p",0.0217969965721202,3.96212463943463,0.00917779264855072,0.945099814793199,1,98,69,101,126,117,66,14.4162166988058,11.0680747411373,14.9497540568036,15.7331897762183,15.1790969522024,10.1671843661537
"461","rno-miR-3586-3p",0.0217174233809806,5.19540799107067,0.0186856852747117,0.913319932046745,1,226,227,226,262,269,241,33.2455609584704,36.4123618295385,33.4519249191843,32.715045407692,34.898949402927,37.1256277612581
"462","rno-miR-1224",0.0216900342442266,4.68633515708833,0.0129966940381334,0.928078612290574,1,165,126,177,201,208,128,24.272201584724,20.2112669185985,26.1990739411311,25.0981836906339,26.9850612483599,19.7181757404192
"463","rno-miR-222-5p",0.0213044962368793,3.41742576920808,0.00794811447794743,0.956883749244448,1,74,49,48,73,68,54,10.8857146501186,7.85993713501052,7.10483361115419,9.11526074336456,8.8220392542715,8.31860539048935
"464","rno-miR-151-5p",0.0196011506398408,5.1943966680821,0.0152524060544834,0.921768641051609,1,226,227,226,262,269,240,33.2455609584704,36.4123618295385,33.4519249191843,32.715045407692,34.898949402927,36.971579513286
"465","rno-miR-330-3p",0.0185644130812253,7.81129108482645,0.0130866980210154,0.910700850974978,1,1398,1340,1640,2232,1575,1229,205.651744336025,214.945219610492,242.748481714435,278.70221889301,204.333997433494,189.325296757619
"466","rno-miR-125b-2-3p",0.0161315227341407,9.55937163022217,0.0196188517833693,0.890790392300492,1,4917,4662,5223,6432,6168,4333,723.311607224775,747.816875988144,773.094707313715,803.141878100286,800.21085471098,667.491058462785
"467","rno-miR-222-3p",0.0139575216777377,10.1788217161053,0.017630937623938,0.896434201351476,1,8485,6735,7601,9436,9183,7268,1248.17957846293,1080.34033886318,1125.08000579965,1178.24110101901,1191.36450694081,1119.62266626068
"468","rno-miR-23b-3p",0.0129877993345019,9.51477496711246,0.0140814217059365,0.907385689430608,1,5196,4293,4899,6215,5602,4520,764.353693540763,688.626737155106,725.137080438424,776.045829041243,726.780351506308,696.298080833553
"469","rno-miR-324-5p",0.0112508874447286,5.39542088729207,0.00353270088955803,0.953523845115592,1,237,270,281,261,295,324,34.8637077307854,43.309857682711,41.5928800986318,32.5901788221665,38.272082058972,49.9116323429361
"470","rno-miR-3559-5p",0.00850999212421718,6.27651554267404,0.00282502751250639,0.958433515505949,1,510,464,516,518,693,472,75.0231685346015,74.4287924621404,76.3769613199075,64.6808913022307,89.9069588707375,72.7107730427958
"471","rno-miR-148a-5p",0.00784426801889398,6.94844841067523,0.00287546927958964,0.958064445885707,1,814,816,762,897,1056,757,119.742861151305,130.892014329971,112.789233577073,112.005327216411,137.001080183981,116.614523714823
"472","novel_155",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"473","novel_197",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"474","novel_207",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"475","novel_222",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"476","novel_236",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"477","novel_239",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"478","novel_240",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"479","novel_243",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"480","novel_268",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"481","novel_273",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"482","novel_277",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"483","novel_278",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"484","novel_284",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"485","novel_287",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"486","novel_288",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"487","novel_316",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"488","novel_333",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"489","novel_350",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"490","novel_362",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"491","novel_373",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"492","novel_374",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"493","novel_376",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"494","novel_379",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"495","novel_382",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"496","novel_389",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"497","novel_410",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"498","novel_417",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"499","novel_418",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"500","novel_429",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"501","novel_431",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"502","novel_434",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"503","novel_436",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"504","novel_445",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"505","novel_448",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"506","novel_450",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"507","novel_451",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"508","novel_454",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"509","novel_458",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"510","novel_460",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"511","novel_463",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"512","novel_468",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"513","novel_470",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"514","novel_473",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"515","novel_476",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"516","novel_478",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"517","novel_481",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"518","novel_483",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"519","novel_485",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"520","novel_487",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"521","novel_490",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"522","novel_494",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"523","novel_497",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"524","novel_499",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"525","novel_501",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"526","novel_505",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"527","novel_506",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"528","novel_509",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"529","novel_510",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"530","novel_511",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"531","novel_514",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"532","novel_516",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"533","novel_517",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"534","novel_522",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"535","novel_523",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"536","novel_524",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"537","novel_525",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"538","novel_527",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"539","rno-miR-101b-5p",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"540","rno-miR-183-3p",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"541","rno-miR-196a-3p",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"542","rno-miR-196b-5p",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"543","rno-miR-196c-3p",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"544","rno-miR-196c-5p",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"545","rno-miR-200b-5p",0,0.999994122667051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
